trial,distance_m,contrast_percent,bit_rate_bps,interference,signal_amplitude,noise_sigma,signal_to_noise_ratio,total_bits,bit_errors,bit_error_rate,packet_recovered,visibility_band
4,6.0,3.0,5.0,moderate,0.08333333333333333,0.1,0.8333333333333333,48,18,0.375,False,low-contrast
5,6.0,3.0,5.0,moderate,0.08333333333333333,0.1,0.8333333333333333,48,11,0.22916666666666666,False,low-contrast
6,6.0,3.0,5.0,moderate,0.08333333333333333,0.1,0.8333333333333333,48,15,0.3125,False,low-contrast
7,6.0,3.0,5.0,moderate,0.08333333333333333,0.1,0.8333333333333333,48,16,0.3333333333333333,False,low-contrast
8,6.0,3.0,5.0,moderate,0.08333333333333333,0.1,0.8333333333333333,48,19,0.3958333333333333,False,low-contrast
9,6.0,3.0,5.0,moderate,0.08333333333333333,0.1,0.8333333333333333,48,13,0.2708333333333333,False,low-contrast
10,6.0,3.0,5.0,moderate,0.08333333333333333,0.1,0.8333333333333333,48,13,0.2708333333333333,False,low-contrast
1,6.0,3.0,5.0,high,0.08333333333333333,0.2,0.41666666666666663,48,18,0.375,False,low-contrast
2,6.0,3.0,5.0,high,0.08333333333333333,0.2,0.41666666666666663,48,15,0.3125,False,low-contrast
3,6.0,3.0,5.0,high,0.08333333333333333,0.2,0.41666666666666663,48,16,0.3333333333333333,False,low-contrast
4,6.0,3.0,5.0,high,0.08333333333333333,0.2,0.41666666666666663,48,16,0.3333333333333333,False,low-contrast
5,6.0,3.0,5.0,high,0.08333333333333333,0.2,0.41666666666666663,48,25,0.5208333333333334,False,low-contrast
6,6.0,3.0,5.0,high,0.08333333333333333,0.2,0.41666666666666663,48,16,0.3333333333333333,False,low-contrast
7,6.0,3.0,5.0,high,0.08333333333333333,0.2,0.41666666666666663,48,20,0.4166666666666667,False,low-contrast
8,6.0,3.0,5.0,high,0.08333333333333333,0.2,0.41666666666666663,48,22,0.4583333333333333,False,low-contrast
9,6.0,3.0,5.0,high,0.08333333333333333,0.2,0.41666666666666663,48,19,0.3958333333333333,False,low-contrast
10,6.0,3.0,5.0,high,0.08333333333333333,0.2,0.41666666666666663,48,19,0.3958333333333333,False,low-contrast
1,6.0,3.0,10.0,quiet,0.08333333333333333,0.05656854249492381,1.4731391274719736,48,8,0.16666666666666666,False,low-contrast
2,6.0,3.0,10.0,quiet,0.08333333333333333,0.05656854249492381,1.4731391274719736,48,4,0.08333333333333333,False,low-contrast
3,6.0,3.0,10.0,quiet,0.08333333333333333,0.05656854249492381,1.4731391274719736,48,6,0.125,False,low-contrast
4,6.0,3.0,10.0,quiet,0.08333333333333333,0.05656854249492381,1.4731391274719736,48,9,0.1875,False,low-contrast
5,6.0,3.0,10.0,quiet,0.08333333333333333,0.05656854249492381,1.4731391274719736,48,12,0.25,False,low-contrast
6,6.0,3.0,10.0,quiet,0.08333333333333333,0.05656854249492381,1.4731391274719736,48,12,0.25,False,low-contrast
7,6.0,3.0,10.0,quiet,0.08333333333333333,0.05656854249492381,1.4731391274719736,48,10,0.20833333333333334,False,low-contrast
8,6.0,3.0,10.0,quiet,0.08333333333333333,0.05656854249492381,1.4731391274719736,48,8,0.16666666666666666,False,low-contrast
9,6.0,3.0,10.0,quiet,0.08333333333333333,0.05656854249492381,1.4731391274719736,48,12,0.25,False,low-contrast
10,6.0,3.0,10.0,quiet,0.08333333333333333,0.05656854249492381,1.4731391274719736,48,9,0.1875,False,low-contrast
1,6.0,3.0,10.0,moderate,0.08333333333333333,0.14142135623730953,0.5892556509887895,48,18,0.375,False,low-contrast
2,6.0,3.0,10.0,moderate,0.08333333333333333,0.14142135623730953,0.5892556509887895,48,25,0.5208333333333334,False,low-contrast
3,6.0,3.0,10.0,moderate,0.08333333333333333,0.14142135623730953,0.5892556509887895,48,23,0.4791666666666667,False,low-contrast
4,6.0,3.0,10.0,moderate,0.08333333333333333,0.14142135623730953,0.5892556509887895,48,21,0.4375,False,low-contrast
5,6.0,3.0,10.0,moderate,0.08333333333333333,0.14142135623730953,0.5892556509887895,48,15,0.3125,False,low-contrast
6,6.0,3.0,10.0,moderate,0.08333333333333333,0.14142135623730953,0.5892556509887895,48,16,0.3333333333333333,False,low-contrast
7,6.0,3.0,10.0,moderate,0.08333333333333333,0.14142135623730953,0.5892556509887895,48,16,0.3333333333333333,False,low-contrast
8,6.0,3.0,10.0,moderate,0.08333333333333333,0.14142135623730953,0.5892556509887895,48,21,0.4375,False,low-contrast
9,6.0,3.0,10.0,moderate,0.08333333333333333,0.14142135623730953,0.5892556509887895,48,23,0.4791666666666667,False,low-contrast
10,6.0,3.0,10.0,moderate,0.08333333333333333,0.14142135623730953,0.5892556509887895,48,21,0.4375,False,low-contrast
1,6.0,3.0,10.0,high,0.08333333333333333,0.28284271247461906,0.29462782549439476,48,21,0.4375,False,low-contrast
2,6.0,3.0,10.0,high,0.08333333333333333,0.28284271247461906,0.29462782549439476,48,20,0.4166666666666667,False,low-contrast
3,6.0,3.0,10.0,high,0.08333333333333333,0.28284271247461906,0.29462782549439476,48,24,0.5,False,low-contrast
4,6.0,3.0,10.0,high,0.08333333333333333,0.28284271247461906,0.29462782549439476,48,23,0.4791666666666667,False,low-contrast
5,6.0,3.0,10.0,high,0.08333333333333333,0.28284271247461906,0.29462782549439476,48,17,0.3541666666666667,False,low-contrast
6,6.0,3.0,10.0,high,0.08333333333333333,0.28284271247461906,0.29462782549439476,48,18,0.375,False,low-contrast
7,6.0,3.0,10.0,high,0.08333333333333333,0.28284271247461906,0.29462782549439476,48,21,0.4375,False,low-contrast
8,6.0,3.0,10.0,high,0.08333333333333333,0.28284271247461906,0.29462782549439476,48,21,0.4375,False,low-contrast
9,6.0,3.0,10.0,high,0.08333333333333333,0.28284271247461906,0.29462782549439476,48,26,0.5416666666666666,False,low-contrast
10,6.0,3.0,10.0,high,0.08333333333333333,0.28284271247461906,0.29462782549439476,48,17,0.3541666666666667,False,low-contrast
1,6.0,5.0,1.0,quiet,0.1388888888888889,0.01788854381999832,7.764124921874269,48,0,0.0,True,higher-contrast
2,6.0,5.0,1.0,quiet,0.1388888888888889,0.01788854381999832,7.764124921874269,48,0,0.0,True,higher-contrast
3,6.0,5.0,1.0,quiet,0.1388888888888889,0.01788854381999832,7.764124921874269,48,0,0.0,True,higher-contrast
4,6.0,5.0,1.0,quiet,0.1388888888888889,0.01788854381999832,7.764124921874269,48,0,0.0,True,higher-contrast
5,6.0,5.0,1.0,quiet,0.1388888888888889,0.01788854381999832,7.764124921874269,48,0,0.0,True,higher-contrast
6,6.0,5.0,1.0,quiet,0.1388888888888889,0.01788854381999832,7.764124921874269,48,0,0.0,True,higher-contrast
7,6.0,5.0,1.0,quiet,0.1388888888888889,0.01788854381999832,7.764124921874269,48,0,0.0,True,higher-contrast
8,6.0,5.0,1.0,quiet,0.1388888888888889,0.01788854381999832,7.764124921874269,48,0,0.0,True,higher-contrast
9,6.0,5.0,1.0,quiet,0.1388888888888889,0.01788854381999832,7.764124921874269,48,0,0.0,True,higher-contrast
10,6.0,5.0,1.0,quiet,0.1388888888888889,0.01788854381999832,7.764124921874269,48,0,0.0,True,higher-contrast
1,6.0,5.0,1.0,moderate,0.1388888888888889,0.044721359549995794,3.105649968749708,48,2,0.041666666666666664,False,higher-contrast
2,6.0,5.0,1.0,moderate,0.1388888888888889,0.044721359549995794,3.105649968749708,48,5,0.10416666666666667,False,higher-contrast
3,6.0,5.0,1.0,moderate,0.1388888888888889,0.044721359549995794,3.105649968749708,48,2,0.041666666666666664,False,higher-contrast
4,6.0,5.0,1.0,moderate,0.1388888888888889,0.044721359549995794,3.105649968749708,48,0,0.0,True,higher-contrast
5,6.0,5.0,1.0,moderate,0.1388888888888889,0.044721359549995794,3.105649968749708,48,1,0.020833333333333332,False,higher-contrast
6,6.0,5.0,1.0,moderate,0.1388888888888889,0.044721359549995794,3.105649968749708,48,4,0.08333333333333333,False,higher-contrast
7,6.0,5.0,1.0,moderate,0.1388888888888889,0.044721359549995794,3.105649968749708,48,5,0.10416666666666667,False,higher-contrast
8,6.0,5.0,1.0,moderate,0.1388888888888889,0.044721359549995794,3.105649968749708,48,1,0.020833333333333332,False,higher-contrast
9,6.0,5.0,1.0,moderate,0.1388888888888889,0.044721359549995794,3.105649968749708,48,3,0.0625,False,higher-contrast
10,6.0,5.0,1.0,moderate,0.1388888888888889,0.044721359549995794,3.105649968749708,48,3,0.0625,False,higher-contrast
1,6.0,5.0,1.0,high,0.1388888888888889,0.08944271909999159,1.552824984374854,48,14,0.2916666666666667,False,higher-contrast
2,6.0,5.0,1.0,high,0.1388888888888889,0.08944271909999159,1.552824984374854,48,7,0.14583333333333334,False,higher-contrast
3,6.0,5.0,1.0,high,0.1388888888888889,0.08944271909999159,1.552824984374854,48,12,0.25,False,higher-contrast
4,6.0,5.0,1.0,high,0.1388888888888889,0.08944271909999159,1.552824984374854,48,8,0.16666666666666666,False,higher-contrast
5,6.0,5.0,1.0,high,0.1388888888888889,0.08944271909999159,1.552824984374854,48,6,0.125,False,higher-contrast
6,6.0,5.0,1.0,high,0.1388888888888889,0.08944271909999159,1.552824984374854,48,15,0.3125,False,higher-contrast
7,6.0,5.0,1.0,high,0.1388888888888889,0.08944271909999159,1.552824984374854,48,10,0.20833333333333334,False,higher-contrast
8,6.0,5.0,1.0,high,0.1388888888888889,0.08944271909999159,1.552824984374854,48,8,0.16666666666666666,False,higher-contrast
9,6.0,5.0,1.0,high,0.1388888888888889,0.08944271909999159,1.552824984374854,48,17,0.3541666666666667,False,higher-contrast
10,6.0,5.0,1.0,high,0.1388888888888889,0.08944271909999159,1.552824984374854,48,12,0.25,False,higher-contrast
1,6.0,5.0,5.0,quiet,0.1388888888888889,0.04,3.4722222222222223,48,3,0.0625,False,higher-contrast
2,6.0,5.0,5.0,quiet,0.1388888888888889,0.04,3.4722222222222223,48,4,0.08333333333333333,False,higher-contrast
3,6.0,5.0,5.0,quiet,0.1388888888888889,0.04,3.4722222222222223,48,3,0.0625,False,higher-contrast
4,6.0,5.0,5.0,quiet,0.1388888888888889,0.04,3.4722222222222223,48,1,0.020833333333333332,False,higher-contrast
5,6.0,5.0,5.0,quiet,0.1388888888888889,0.04,3.4722222222222223,48,2,0.041666666666666664,False,higher-contrast
6,6.0,5.0,5.0,quiet,0.1388888888888889,0.04,3.4722222222222223,48,3,0.0625,False,higher-contrast
7,6.0,5.0,5.0,quiet,0.1388888888888889,0.04,3.4722222222222223,48,2,0.041666666666666664,False,higher-contrast
8,6.0,5.0,5.0,quiet,0.1388888888888889,0.04,3.4722222222222223,48,2,0.041666666666666664,False,higher-contrast
9,6.0,5.0,5.0,quiet,0.1388888888888889,0.04,3.4722222222222223,48,1,0.020833333333333332,False,higher-contrast
10,6.0,5.0,5.0,quiet,0.1388888888888889,0.04,3.4722222222222223,48,5,0.10416666666666667,False,higher-contrast
1,6.0,5.0,5.0,moderate,0.1388888888888889,0.1,1.3888888888888888,48,12,0.25,False,higher-contrast
2,6.0,5.0,5.0,moderate,0.1388888888888889,0.1,1.3888888888888888,48,9,0.1875,False,higher-contrast
3,6.0,5.0,5.0,moderate,0.1388888888888889,0.1,1.3888888888888888,48,8,0.16666666666666666,False,higher-contrast
4,6.0,5.0,5.0,moderate,0.1388888888888889,0.1,1.3888888888888888,48,7,0.14583333333333334,False,higher-contrast
5,6.0,5.0,5.0,moderate,0.1388888888888889,0.1,1.3888888888888888,48,9,0.1875,False,higher-contrast
6,6.0,5.0,5.0,moderate,0.1388888888888889,0.1,1.3888888888888888,48,12,0.25,False,higher-contrast
7,6.0,5.0,5.0,moderate,0.1388888888888889,0.1,1.3888888888888888,48,11,0.22916666666666666,False,higher-contrast
8,6.0,5.0,5.0,moderate,0.1388888888888889,0.1,1.3888888888888888,48,6,0.125,False,higher-contrast
9,6.0,5.0,5.0,moderate,0.1388888888888889,0.1,1.3888888888888888,48,12,0.25,False,higher-contrast
10,6.0,5.0,5.0,moderate,0.1388888888888889,0.1,1.3888888888888888,48,17,0.3541666666666667,False,higher-contrast
1,6.0,5.0,5.0,high,0.1388888888888889,0.2,0.6944444444444444,48,17,0.3541666666666667,False,higher-contrast
2,6.0,5.0,5.0,high,0.1388888888888889,0.2,0.6944444444444444,48,14,0.2916666666666667,False,higher-contrast
3,6.0,5.0,5.0,high,0.1388888888888889,0.2,0.6944444444444444,48,23,0.4791666666666667,False,higher-contrast
4,6.0,5.0,5.0,high,0.1388888888888889,0.2,0.6944444444444444,48,20,0.4166666666666667,False,higher-contrast
5,6.0,5.0,5.0,high,0.1388888888888889,0.2,0.6944444444444444,48,15,0.3125,False,higher-contrast
6,6.0,5.0,5.0,high,0.1388888888888889,0.2,0.6944444444444444,48,23,0.4791666666666667,False,higher-contrast
7,6.0,5.0,5.0,high,0.1388888888888889,0.2,0.6944444444444444,48,22,0.4583333333333333,False,higher-contrast
8,6.0,5.0,5.0,high,0.1388888888888889,0.2,0.6944444444444444,48,22,0.4583333333333333,False,higher-contrast
9,6.0,5.0,5.0,high,0.1388888888888889,0.2,0.6944444444444444,48,20,0.4166666666666667,False,higher-contrast
10,6.0,5.0,5.0,high,0.1388888888888889,0.2,0.6944444444444444,48,18,0.375,False,higher-contrast
1,6.0,5.0,10.0,quiet,0.1388888888888889,0.05656854249492381,2.4552318791199563,48,5,0.10416666666666667,False,higher-contrast
2,6.0,5.0,10.0,quiet,0.1388888888888889,0.05656854249492381,2.4552318791199563,48,4,0.08333333333333333,False,higher-contrast
3,6.0,5.0,10.0,quiet,0.1388888888888889,0.05656854249492381,2.4552318791199563,48,3,0.0625,False,higher-contrast
4,6.0,5.0,10.0,quiet,0.1388888888888889,0.05656854249492381,2.4552318791199563,48,6,0.125,False,higher-contrast
5,6.0,5.0,10.0,quiet,0.1388888888888889,0.05656854249492381,2.4552318791199563,48,6,0.125,False,higher-contrast
6,6.0,5.0,10.0,quiet,0.1388888888888889,0.05656854249492381,2.4552318791199563,48,4,0.08333333333333333,False,higher-contrast
7,6.0,5.0,10.0,quiet,0.1388888888888889,0.05656854249492381,2.4552318791199563,48,8,0.16666666666666666,False,higher-contrast
8,6.0,5.0,10.0,quiet,0.1388888888888889,0.05656854249492381,2.4552318791199563,48,6,0.125,False,higher-contrast
9,6.0,5.0,10.0,quiet,0.1388888888888889,0.05656854249492381,2.4552318791199563,48,2,0.041666666666666664,False,higher-contrast
10,6.0,5.0,10.0,quiet,0.1388888888888889,0.05656854249492381,2.4552318791199563,48,5,0.10416666666666667,False,higher-contrast
1,6.0,5.0,10.0,moderate,0.1388888888888889,0.14142135623730953,0.9820927516479825,48,17,0.3541666666666667,False,higher-contrast
2,6.0,5.0,10.0,moderate,0.1388888888888889,0.14142135623730953,0.9820927516479825,48,14,0.2916666666666667,False,higher-contrast
3,6.0,5.0,10.0,moderate,0.1388888888888889,0.14142135623730953,0.9820927516479825,48,20,0.4166666666666667,False,higher-contrast
4,6.0,5.0,10.0,moderate,0.1388888888888889,0.14142135623730953,0.9820927516479825,48,17,0.3541666666666667,False,higher-contrast
5,6.0,5.0,10.0,moderate,0.1388888888888889,0.14142135623730953,0.9820927516479825,48,16,0.3333333333333333,False,higher-contrast
6,6.0,5.0,10.0,moderate,0.1388888888888889,0.14142135623730953,0.9820927516479825,48,12,0.25,False,higher-contrast
7,6.0,5.0,10.0,moderate,0.1388888888888889,0.14142135623730953,0.9820927516479825,48,16,0.3333333333333333,False,higher-contrast
8,6.0,5.0,10.0,moderate,0.1388888888888889,0.14142135623730953,0.9820927516479825,48,14,0.2916666666666667,False,higher-contrast
9,6.0,5.0,10.0,moderate,0.1388888888888889,0.14142135623730953,0.9820927516479825,48,16,0.3333333333333333,False,higher-contrast
10,6.0,5.0,10.0,moderate,0.1388888888888889,0.14142135623730953,0.9820927516479825,48,12,0.25,False,higher-contrast
1,6.0,5.0,10.0,high,0.1388888888888889,0.28284271247461906,0.49104637582399124,48,20,0.4166666666666667,False,higher-contrast
2,6.0,5.0,10.0,high,0.1388888888888889,0.28284271247461906,0.49104637582399124,48,15,0.3125,False,higher-contrast
3,6.0,5.0,10.0,high,0.1388888888888889,0.28284271247461906,0.49104637582399124,48,18,0.375,False,higher-contrast
4,6.0,5.0,10.0,high,0.1388888888888889,0.28284271247461906,0.49104637582399124,48,15,0.3125,False,higher-contrast
5,6.0,5.0,10.0,high,0.1388888888888889,0.28284271247461906,0.49104637582399124,48,22,0.4583333333333333,False,higher-contrast
6,6.0,5.0,10.0,high,0.1388888888888889,0.28284271247461906,0.49104637582399124,48,18,0.375,False,higher-contrast
7,6.0,5.0,10.0,high,0.1388888888888889,0.28284271247461906,0.49104637582399124,48,19,0.3958333333333333,False,higher-contrast
8,6.0,5.0,10.0,high,0.1388888888888889,0.28284271247461906,0.49104637582399124,48,19,0.3958333333333333,False,higher-contrast
9,6.0,5.0,10.0,high,0.1388888888888889,0.28284271247461906,0.49104637582399124,48,20,0.4166666666666667,False,higher-contrast
10,6.0,5.0,10.0,high,0.1388888888888889,0.28284271247461906,0.49104637582399124,48,14,0.2916666666666667,False,higher-contrast
1,9.0,1.0,1.0,quiet,0.012345679012345678,0.01788854381999832,0.690144437499935,48,14,0.2916666666666667,False,very-low-contrast
2,9.0,1.0,1.0,quiet,0.012345679012345678,0.01788854381999832,0.690144437499935,48,19,0.3958333333333333,False,very-low-contrast
3,9.0,1.0,1.0,quiet,0.012345679012345678,0.01788854381999832,0.690144437499935,48,18,0.375,False,very-low-contrast
4,9.0,1.0,1.0,quiet,0.012345679012345678,0.01788854381999832,0.690144437499935,48,15,0.3125,False,very-low-contrast
5,9.0,1.0,1.0,quiet,0.012345679012345678,0.01788854381999832,0.690144437499935,48,15,0.3125,False,very-low-contrast
6,9.0,1.0,1.0,quiet,0.012345679012345678,0.01788854381999832,0.690144437499935,48,11,0.22916666666666666,False,very-low-contrast
7,9.0,1.0,1.0,quiet,0.012345679012345678,0.01788854381999832,0.690144437499935,48,27,0.5625,False,very-low-contrast
8,9.0,1.0,1.0,quiet,0.012345679012345678,0.01788854381999832,0.690144437499935,48,17,0.3541666666666667,False,very-low-contrast
9,9.0,1.0,1.0,quiet,0.012345679012345678,0.01788854381999832,0.690144437499935,48,21,0.4375,False,very-low-contrast
10,9.0,1.0,1.0,quiet,0.012345679012345678,0.01788854381999832,0.690144437499935,48,18,0.375,False,very-low-contrast
1,9.0,1.0,1.0,moderate,0.012345679012345678,0.044721359549995794,0.276057774999974,48,24,0.5,False,very-low-contrast
2,9.0,1.0,1.0,moderate,0.012345679012345678,0.044721359549995794,0.276057774999974,48,22,0.4583333333333333,False,very-low-contrast
3,9.0,1.0,1.0,moderate,0.012345679012345678,0.044721359549995794,0.276057774999974,48,23,0.4791666666666667,False,very-low-contrast
4,9.0,1.0,1.0,moderate,0.012345679012345678,0.044721359549995794,0.276057774999974,48,18,0.375,False,very-low-contrast
5,9.0,1.0,1.0,moderate,0.012345679012345678,0.044721359549995794,0.276057774999974,48,18,0.375,False,very-low-contrast
6,9.0,1.0,1.0,moderate,0.012345679012345678,0.044721359549995794,0.276057774999974,48,21,0.4375,False,very-low-contrast
7,9.0,1.0,1.0,moderate,0.012345679012345678,0.044721359549995794,0.276057774999974,48,22,0.4583333333333333,False,very-low-contrast
8,9.0,1.0,1.0,moderate,0.012345679012345678,0.044721359549995794,0.276057774999974,48,19,0.3958333333333333,False,very-low-contrast
9,9.0,1.0,1.0,moderate,0.012345679012345678,0.044721359549995794,0.276057774999974,48,24,0.5,False,very-low-contrast
10,9.0,1.0,1.0,moderate,0.012345679012345678,0.044721359549995794,0.276057774999974,48,22,0.4583333333333333,False,very-low-contrast
1,9.0,1.0,1.0,high,0.012345679012345678,0.08944271909999159,0.138028887499987,48,21,0.4375,False,very-low-contrast
2,9.0,1.0,1.0,high,0.012345679012345678,0.08944271909999159,0.138028887499987,48,23,0.4791666666666667,False,very-low-contrast
3,9.0,1.0,1.0,high,0.012345679012345678,0.08944271909999159,0.138028887499987,48,27,0.5625,False,very-low-contrast
4,9.0,1.0,1.0,high,0.012345679012345678,0.08944271909999159,0.138028887499987,48,25,0.5208333333333334,False,very-low-contrast
5,9.0,1.0,1.0,high,0.012345679012345678,0.08944271909999159,0.138028887499987,48,27,0.5625,False,very-low-contrast
6,9.0,1.0,1.0,high,0.012345679012345678,0.08944271909999159,0.138028887499987,48,20,0.4166666666666667,False,very-low-contrast
7,9.0,1.0,1.0,high,0.012345679012345678,0.08944271909999159,0.138028887499987,48,26,0.5416666666666666,False,very-low-contrast
8,9.0,1.0,1.0,high,0.012345679012345678,0.08944271909999159,0.138028887499987,48,24,0.5,False,very-low-contrast
9,9.0,1.0,1.0,high,0.012345679012345678,0.08944271909999159,0.138028887499987,48,14,0.2916666666666667,False,very-low-contrast
10,9.0,1.0,1.0,high,0.012345679012345678,0.08944271909999159,0.138028887499987,48,21,0.4375,False,very-low-contrast
1,9.0,1.0,5.0,quiet,0.012345679012345678,0.04,0.30864197530864196,48,25,0.5208333333333334,False,very-low-contrast
2,9.0,1.0,5.0,quiet,0.012345679012345678,0.04,0.30864197530864196,48,23,0.4791666666666667,False,very-low-contrast
3,9.0,1.0,5.0,quiet,0.012345679012345678,0.04,0.30864197530864196,48,16,0.3333333333333333,False,very-low-contrast
4,9.0,1.0,5.0,quiet,0.012345679012345678,0.04,0.30864197530864196,48,24,0.5,False,very-low-contrast
5,9.0,1.0,5.0,quiet,0.012345679012345678,0.04,0.30864197530864196,48,18,0.375,False,very-low-contrast
6,9.0,1.0,5.0,quiet,0.012345679012345678,0.04,0.30864197530864196,48,19,0.3958333333333333,False,very-low-contrast
7,9.0,1.0,5.0,quiet,0.012345679012345678,0.04,0.30864197530864196,48,21,0.4375,False,very-low-contrast
8,9.0,1.0,5.0,quiet,0.012345679012345678,0.04,0.30864197530864196,48,21,0.4375,False,very-low-contrast
9,9.0,1.0,5.0,quiet,0.012345679012345678,0.04,0.30864197530864196,48,17,0.3541666666666667,False,very-low-contrast
10,9.0,1.0,5.0,quiet,0.012345679012345678,0.04,0.30864197530864196,48,27,0.5625,False,very-low-contrast
1,9.0,1.0,5.0,moderate,0.012345679012345678,0.1,0.12345679012345678,48,20,0.4166666666666667,False,very-low-contrast
2,9.0,1.0,5.0,moderate,0.012345679012345678,0.1,0.12345679012345678,48,18,0.375,False,very-low-contrast
3,9.0,1.0,5.0,moderate,0.012345679012345678,0.1,0.12345679012345678,48,24,0.5,False,very-low-contrast
4,9.0,1.0,5.0,moderate,0.012345679012345678,0.1,0.12345679012345678,48,24,0.5,False,very-low-contrast
5,9.0,1.0,5.0,moderate,0.012345679012345678,0.1,0.12345679012345678,48,22,0.4583333333333333,False,very-low-contrast
6,9.0,1.0,5.0,moderate,0.012345679012345678,0.1,0.12345679012345678,48,13,0.2708333333333333,False,very-low-contrast
7,9.0,1.0,5.0,moderate,0.012345679012345678,0.1,0.12345679012345678,48,16,0.3333333333333333,False,very-low-contrast
8,9.0,1.0,5.0,moderate,0.012345679012345678,0.1,0.12345679012345678,48,22,0.4583333333333333,False,very-low-contrast
9,9.0,1.0,5.0,moderate,0.012345679012345678,0.1,0.12345679012345678,48,18,0.375,False,very-low-contrast
10,9.0,1.0,5.0,moderate,0.012345679012345678,0.1,0.12345679012345678,48,26,0.5416666666666666,False,very-low-contrast
1,9.0,1.0,5.0,high,0.012345679012345678,0.2,0.06172839506172839,48,22,0.4583333333333333,False,very-low-contrast
2,9.0,1.0,5.0,high,0.012345679012345678,0.2,0.06172839506172839,48,22,0.4583333333333333,False,very-low-contrast
3,9.0,1.0,5.0,high,0.012345679012345678,0.2,0.06172839506172839,48,25,0.5208333333333334,False,very-low-contrast
4,9.0,1.0,5.0,high,0.012345679012345678,0.2,0.06172839506172839,48,23,0.4791666666666667,False,very-low-contrast
5,9.0,1.0,5.0,high,0.012345679012345678,0.2,0.06172839506172839,48,25,0.5208333333333334,False,very-low-contrast
6,9.0,1.0,5.0,high,0.012345679012345678,0.2,0.06172839506172839,48,18,0.375,False,very-low-contrast
7,9.0,1.0,5.0,high,0.012345679012345678,0.2,0.06172839506172839,48,30,0.625,False,very-low-contrast
8,9.0,1.0,5.0,high,0.012345679012345678,0.2,0.06172839506172839,48,25,0.5208333333333334,False,very-low-contrast
9,9.0,1.0,5.0,high,0.012345679012345678,0.2,0.06172839506172839,48,20,0.4166666666666667,False,very-low-contrast
10,9.0,1.0,5.0,high,0.012345679012345678,0.2,0.06172839506172839,48,22,0.4583333333333333,False,very-low-contrast
1,9.0,1.0,10.0,quiet,0.012345679012345678,0.05656854249492381,0.21824283369955166,48,24,0.5,False,very-low-contrast
2,9.0,1.0,10.0,quiet,0.012345679012345678,0.05656854249492381,0.21824283369955166,48,11,0.22916666666666666,False,very-low-contrast
3,9.0,1.0,10.0,quiet,0.012345679012345678,0.05656854249492381,0.21824283369955166,48,27,0.5625,False,very-low-contrast
4,9.0,1.0,10.0,quiet,0.012345679012345678,0.05656854249492381,0.21824283369955166,48,22,0.4583333333333333,False,very-low-contrast
5,9.0,1.0,10.0,quiet,0.012345679012345678,0.05656854249492381,0.21824283369955166,48,22,0.4583333333333333,False,very-low-contrast
6,9.0,1.0,10.0,quiet,0.012345679012345678,0.05656854249492381,0.21824283369955166,48,20,0.4166666666666667,False,very-low-contrast
7,9.0,1.0,10.0,quiet,0.012345679012345678,0.05656854249492381,0.21824283369955166,48,17,0.3541666666666667,False,very-low-contrast
8,9.0,1.0,10.0,quiet,0.012345679012345678,0.05656854249492381,0.21824283369955166,48,24,0.5,False,very-low-contrast
9,9.0,1.0,10.0,quiet,0.012345679012345678,0.05656854249492381,0.21824283369955166,48,22,0.4583333333333333,False,very-low-contrast
10,9.0,1.0,10.0,quiet,0.012345679012345678,0.05656854249492381,0.21824283369955166,48,31,0.6458333333333334,False,very-low-contrast
1,9.0,1.0,10.0,moderate,0.012345679012345678,0.14142135623730953,0.08729713347982065,48,20,0.4166666666666667,False,very-low-contrast
2,9.0,1.0,10.0,moderate,0.012345679012345678,0.14142135623730953,0.08729713347982065,48,23,0.4791666666666667,False,very-low-contrast
3,9.0,1.0,10.0,moderate,0.012345679012345678,0.14142135623730953,0.08729713347982065,48,26,0.5416666666666666,False,very-low-contrast
4,9.0,1.0,10.0,moderate,0.012345679012345678,0.14142135623730953,0.08729713347982065,48,28,0.5833333333333334,False,very-low-contrast
5,9.0,1.0,10.0,moderate,0.012345679012345678,0.14142135623730953,0.08729713347982065,48,25,0.5208333333333334,False,very-low-contrast
6,9.0,1.0,10.0,moderate,0.012345679012345678,0.14142135623730953,0.08729713347982065,48,20,0.4166666666666667,False,very-low-contrast
7,9.0,1.0,10.0,moderate,0.012345679012345678,0.14142135623730953,0.08729713347982065,48,23,0.4791666666666667,False,very-low-contrast
8,9.0,1.0,10.0,moderate,0.012345679012345678,0.14142135623730953,0.08729713347982065,48,30,0.625,False,very-low-contrast
9,9.0,1.0,10.0,moderate,0.012345679012345678,0.14142135623730953,0.08729713347982065,48,30,0.625,False,very-low-contrast
10,9.0,1.0,10.0,moderate,0.012345679012345678,0.14142135623730953,0.08729713347982065,48,24,0.5,False,very-low-contrast
1,9.0,1.0,10.0,high,0.012345679012345678,0.28284271247461906,0.04364856673991033,48,27,0.5625,False,very-low-contrast
2,9.0,1.0,10.0,high,0.012345679012345678,0.28284271247461906,0.04364856673991033,48,22,0.4583333333333333,False,very-low-contrast
3,9.0,1.0,10.0,high,0.012345679012345678,0.28284271247461906,0.04364856673991033,48,16,0.3333333333333333,False,very-low-contrast
4,9.0,1.0,10.0,high,0.012345679012345678,0.28284271247461906,0.04364856673991033,48,25,0.5208333333333334,False,very-low-contrast
5,9.0,1.0,10.0,high,0.012345679012345678,0.28284271247461906,0.04364856673991033,48,21,0.4375,False,very-low-contrast
